Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,CloudBurst Today,CloudBurstTomorrow,CloudBurstTodayBinary,WindDir9am_sin,WindDir9am_cos,WindDir3pm_sin,WindDir3pm_cos
04-04-2013,PearceRAAF,18.1,37.8,0,9.643,9.2,E,39,17,26,34,24,1014.5,1011.9,30,20,28.5,34,No,No,0,0.707106781,0.707106781,-1,-1.84E-16
05-04-2013,PearceRAAF,16.9,28.9,0,6.183,10,S,39,6,28,95,37,1016.4,1015.3,40,30,20.1,27.6,No,No,0,-0.923879533,0.382683432,-0.923879533,-0.382683432
08-04-2013,PearceRAAF,19.1,39.4,0,10.235,10.2,NNW,43,6,24,26,20,1015.5,1012.9,0,60,29.7,34.2,No,No,0,0.382683432,0.923879533,-1,-1.84E-16
09-04-2013,PearceRAAF,13.6,37.9,0,7.626,10.4,SW,39,2,22,45,31,1016.3,1013.5,10,40,23.5,32.4,No,No,0,-0.382683432,-0.923879533,-0.923879533,-0.382683432
10-04-2013,PearceRAAF,16.8,36.6,0,9.452,7.3,SW,31,7,9,52,14,1014.5,1012,30,60,24.5,36,No,No,0,1.22E-16,-1,1.22E-16,-1
12-04-2013,PearceRAAF,21.2,25.5,0.4,8.754,0,E,35,17,9,53,77,1015.7,1014.7,80,80,24.8,23.2,No,,0,1,6.12E-17,0.707106781,-0.707106781
15-04-2013,PearceRAAF,18.2,29.5,4.2,4.23,4.4,W,26,6,15,75,61,1015.5,1012.6,70,80,23,26.2,Yes,No,1,0,1,-0.923879533,-0.382683432
16-04-2013,PearceRAAF,19,27.5,0.2,5.316,2,W,26,7,17,85,62,1014.7,1013.2,80,60,21.7,25.3,No,No,0,-0.382683432,0.923879533,-1,-1.84E-16
17-04-2013,PearceRAAF,18.4,27.3,0,4.348,4.2,WSW,20,6,11,91,54,1014.7,1011.6,80,70,20.2,26.6,No,Yes,0,0.382683432,0.923879533,-0.923879533,-0.382683432
18-04-2013,PearceRAAF,16.1,26.2,2,4.886,2.8,WSW,22,11,6,87,51,1013.9,1011.9,80,80,20,25.1,Yes,No,1,0.707106781,0.707106781,-0.707106781,-0.707106781
22-04-2013,PearceRAAF,15,23.3,8.5,3.918,7.4,WSW,31,6,11,91,53,1018.1,1017.2,80,60,17.6,22,Yes,No,1,0,1,-0.382683432,-0.923879533
23-04-2013,PearceRAAF,9.2,24.8,0,3.344,9.8,ENE,41,11,9,72,41,1022.5,1019.7,10,10,18,23.9,No,No,0,0.923879533,0.382683432,-0.382683432,-0.923879533
24-04-2013,PearceRAAF,9.6,29.5,0,6.707,4.7,SSW,31,15,7,56,25,1021.4,1016.8,70,70,19.4,28.6,No,No,0,1,6.12E-17,-0.707106781,0.707106781
26-04-2013,PearceRAAF,15.4,27.2,0,4.33,10.3,WSW,31,6,24,75,50,1016.1,1015.4,20,20,20.8,24.6,No,No,0,-0.707106781,-0.707106781,-0.923879533,-0.382683432
29-04-2013,PearceRAAF,13.2,26.1,0,5.16,8.7,E,39,19,13,67,33,1021.5,1018.4,50,70,16.8,25.3,No,No,0,1,6.12E-17,-0.923879533,-0.382683432
30-04-2013,PearceRAAF,14.4,31.3,0,6.884,7.9,ENE,33,9,22,51,40,1018.1,1014.1,50,50,21.1,28.4,No,No,0,0.923879533,0.382683432,-1,-1.84E-16
01-05-2013,PearceRAAF,12.6,27.8,0,5.622,1.3,NNW,37,13,24,70,39,1013.5,1010,80,80,18.9,26.4,No,Yes,0,0,1,-0.382683432,0.923879533
02-05-2013,PearceRAAF,17.5,24.7,5.6,2.926,6.4,NW,57,19,33,86,58,1010.6,1010.4,70,60,17.9,22.1,Yes,Yes,1,0,1,-0.923879533,0.382683432
03-05-2013,PearceRAAF,12.9,23.2,3.6,1.895,8.5,SE,35,0,17,95,56,1019,1018.1,20,60,15.7,21.1,Yes,No,1,0,1,0.923879533,0.382683432
08-05-2013,PearceRAAF,16.4,21.6,10,4.784,4,W,87,28,54,84,59,996.9,992.6,60,60,17.8,18.5,Yes,Yes,1,0,1,-0.382683432,0.923879533
09-05-2013,PearceRAAF,11.5,21.9,22,4.104,6.3,WNW,57,22,35,76,50,1010.2,1009.4,50,70,16.2,21.1,Yes,Yes,1,-0.923879533,0.382683432,-0.923879533,0.382683432
10-05-2013,PearceRAAF,12.2,20.4,4.6,2.41,7.7,WSW,46,9,28,79,62,1018.9,1018.5,40,40,15.2,17.6,Yes,,1,0,1,-0.923879533,-0.382683432
13-05-2013,PearceRAAF,5.4,20.5,7.2,3.226,8.3,E,35,13,9,68,46,1030.8,1025.8,10,60,15.8,20,Yes,No,1,1,6.12E-17,1,6.12E-17
14-05-2013,PearceRAAF,9.7,22,0,3.672,9.2,NE,35,17,9,60,38,1023.2,1018.4,40,10,15.4,21.7,No,No,0,0.923879533,0.382683432,1,6.12E-17
15-05-2013,PearceRAAF,10.6,22.9,0,3.814,9.5,NE,31,11,19,55,32,1017.9,1014.1,0,10,16.4,22.3,No,No,0,0.382683432,0.923879533,0,1
16-05-2013,PearceRAAF,12.8,24.7,0,6.432,4.6,E,39,26,19,38,42,1014.4,1011.3,60,60,18.6,23,No,Yes,0,0,1,-0.382683432,0.923879533
17-05-2013,PearceRAAF,12.2,20.9,1.9,2.73,6.2,WSW,33,9,20,85,54,1016.3,1016.1,60,70,15.8,19,Yes,,1,-0.382683432,0.923879533,-0.923879533,-0.382683432
20-05-2013,PearceRAAF,10.6,19.1,8.2,2.899,7.2,S,33,4,9,86,56,1007.2,1007.3,60,30,13.4,18.6,Yes,No,1,0.707106781,0.707106781,0.707106781,-0.707106781
21-05-2013,PearceRAAF,5.5,21,0.2,2.23,9.2,SSE,26,4,13,93,45,1021.2,1020.5,10,30,10.7,20.5,No,No,0,-0.923879533,0.382683432,-0.382683432,-0.923879533
22-05-2013,PearceRAAF,4.9,21.2,0,2.978,9.1,ENE,24,13,11,72,48,1025.7,1023,0,40,14.5,20.8,No,No,0,1,6.12E-17,0.923879533,0.382683432
23-05-2013,PearceRAAF,8.3,20.1,0,2.712,9.4,ENE,31,13,13,63,43,1027,1023.5,0,0,14.4,19.6,No,No,0,0.923879533,0.382683432,1,6.12E-17
24-05-2013,PearceRAAF,4.6,22,0,3.9,9.4,ENE,39,24,19,60,38,1025.2,1021,0,0,14.4,21.2,No,No,0,0.923879533,0.382683432,0.923879533,0.382683432
26-05-2013,PearceRAAF,13.4,25.1,0,5.372,7.9,ENE,31,13,19,46,55,1016.8,1014.2,40,40,19.2,22.3,No,No,0,0.382683432,0.923879533,-1,-1.84E-16
27-05-2013,PearceRAAF,11.2,23.1,0,5.197,8.3,W,33,6,19,82,56,1014.6,1012.1,70,40,17.3,22.8,No,Yes,0,-0.382683432,0.923879533,-0.923879533,-0.382683432
28-05-2013,PearceRAAF,10.2,20.9,9.4,2.294,6.4,E,39,6,15,90,57,1016.5,1014.8,40,30,16.3,20.1,Yes,No,1,0.707106781,0.707106781,1.22E-16,-1
29-05-2013,PearceRAAF,10.3,20.2,0.2,2.452,7.4,WSW,46,7,13,87,69,1016,1015.2,10,50,13.2,17.6,No,Yes,0,-0.923879533,-0.382683432,-0.707106781,-0.707106781
30-05-2013,PearceRAAF,11.1,15.2,16.2,2.978,4.4,SSW,54,17,24,87,55,1014.9,1017,70,10,13,13.9,Yes,Yes,1,-0.382683432,-0.923879533,-0.382683432,-0.923879533
31-05-2013,PearceRAAF,0.6,16.5,1.2,1.5,9.3,SE,35,6,22,93,46,1029,1027.8,0,50,5.6,15.7,Yes,No,1,-0.382683432,-0.923879533,0.707106781,-0.707106781
02-06-2013,PearceRAAF,8.9,17.8,0,2.581,7.3,ESE,43,19,22,71,53,1033.2,1028.3,60,40,12.8,17.4,No,No,0,0.923879533,-0.382683432,0.923879533,-0.382683432
04-06-2013,PearceRAAF,8.5,20.1,0,3.562,8.4,E,28,4,20,65,46,1020.8,1017.2,10,40,13.9,19,No,No,0,0.707106781,0.707106781,-0.707106781,-0.707106781
05-06-2013,PearceRAAF,9.5,19.5,0.8,2.473,5.9,SW,37,4,17,88,45,1019.6,1018.1,10,60,13.3,18.5,No,No,0,1.22E-16,-1,-0.923879533,-0.382683432
06-06-2013,PearceRAAF,13.2,20.7,0.4,2.872,6,SSW,30,9,9,92,54,1023.3,1021.5,80,40,14,20.3,No,No,0,0.923879533,0.382683432,-0.923879533,-0.382683432
07-06-2013,PearceRAAF,5.6,21.2,0.1,2.718,8.4,N,33,0,11,82,36,1025.4,1020.9,10,40,13.6,20.8,No,,0,0,1,-0.382683432,0.923879533
10-06-2013,PearceRAAF,7.7,19.7,1.6,1.408,8.3,SSE,26,7,11,94,50,1022.1,1021.5,10,20,14.2,19.2,Yes,No,1,0.923879533,-0.382683432,0.923879533,-0.382683432
11-06-2013,PearceRAAF,9.6,18.7,0,2.867,9.1,NE,39,15,17,64,35,1026.6,1022.1,0,10,12.4,18.4,No,No,0,0.923879533,0.382683432,0.923879533,0.382683432
12-06-2013,PearceRAAF,10.8,20.3,0,3.59,9.1,ENE,50,28,19,54,39,1020,1016.4,10,10,13.1,19.6,No,No,0,0.923879533,0.382683432,0.382683432,0.923879533
13-06-2013,PearceRAAF,9.8,21.2,0,3.544,9.1,E,39,20,15,62,44,1018.4,1015,10,10,12.7,21,No,No,0,0.707106781,0.707106781,0.923879533,0.382683432
14-06-2013,PearceRAAF,12.3,20.2,0,4.94,6.2,ENE,41,24,15,45,42,1015.2,1013.5,40,70,15.1,19.2,No,,0,0.923879533,0.382683432,0.707106781,0.707106781
17-06-2013,PearceRAAF,6.5,18.1,3.4,2.235,5.2,SSW,28,2,20,95,52,1020.8,1018.5,70,60,11.8,16.4,Yes,No,1,-0.923879533,0.382683432,-0.382683432,-0.923879533
18-06-2013,PearceRAAF,4.2,18.5,0,1.948,4.4,NNW,46,0,9,93,56,1020.1,1017.8,20,70,9.7,17.2,No,No,0,0,1,-0.923879533,0.382683432
19-06-2013,PearceRAAF,5.7,19.4,0,2.149,9.1,SSW,31,0,20,94,50,1023.2,1021.9,10,30,10,17.8,No,No,0,0,1,-0.382683432,-0.923879533
20-06-2013,PearceRAAF,1.6,20,0,2.074,9.2,NE,19,6,9,93,42,1027.2,1024.2,0,0,8.1,19.5,No,No,0,1.22E-16,-1,-0.382683432,0.923879533
21-06-2013,PearceRAAF,6.1,20.4,0,3.242,9.2,ENE,44,26,17,68,31,1024.8,1020.1,0,10,12.6,20.1,No,,0,0.923879533,0.382683432,0.382683432,0.923879533
24-06-2013,PearceRAAF,8.6,22.4,0.4,3.655,7.2,WNW,39,13,19,91,57,1013.8,1011.4,70,50,14.9,21.6,No,Yes,0,0,1,-0.707106781,0.707106781
25-06-2013,PearceRAAF,13.5,19.3,2.2,3.119,2.4,WSW,39,13,20,94,61,1014,1014,70,50,15.1,17.6,Yes,Yes,1,0,1,-0.707106781,-0.707106781
26-06-2013,PearceRAAF,2.9,19.5,1.6,2.108,4.4,ENE,24,9,9,87,47,1020.5,1018.6,20,60,10.4,18.1,Yes,No,1,-0.707106781,-0.707106781,0.707106781,-0.707106781
27-06-2013,PearceRAAF,6.9,19.7,0,2.186,6.6,SSW,28,7,13,86,52,1021.9,1020.5,60,40,11.5,19.1,No,No,0,0,1,-0.382683432,-0.923879533
28-06-2013,PearceRAAF,4.3,21.2,0,1.794,8.2,SSW,20,6,7,88,46,1026.7,1025.4,20,30,11.7,20.4,No,No,0,0,1,1,6.12E-17
01-07-2013,PearceRAAF,2.5,22.1,0,4.466,9.1,N,35,9,11,45,25,1026.3,1021.6,0,0,15.5,21.4,No,No,0,0,1,0,1
02-07-2013,PearceRAAF,1,22,0,2.804,9.1,N,24,6,13,65,26,1020.3,1016.9,0,0,11,21.4,No,Yes,0,-0.382683432,0.923879533,-0.923879533,0.382683432
03-07-2013,PearceRAAF,6.3,17,2.8,2.254,3.8,NW,50,4,15,95,59,1019.5,1019.1,80,60,11.3,16.3,Yes,No,1,-0.382683432,0.923879533,-0.382683432,-0.923879533
04-07-2013,PearceRAAF,2.6,17.4,0.6,1.853,7.3,SSW,26,7,11,91,45,1024.8,1022.8,60,40,8.1,16.2,No,No,0,-0.707106781,-0.707106781,0.382683432,-0.923879533
08-07-2013,PearceRAAF,0.5,18.5,0,3.144,9.2,N,31,11,9,49,29,1029.9,1025,0,20,10.8,18.1,No,No,0,0.707106781,0.707106781,0.707106781,0.707106781
09-07-2013,PearceRAAF,3.5,19.1,0,2.387,3.3,NNW,50,7,19,68,57,1019.3,1016.1,50,70,9.8,17.8,No,Yes,0,0,1,-0.382683432,0.923879533
10-07-2013,PearceRAAF,7.3,20.6,11.4,2.182,6.6,E,39,7,11,95,56,1017.6,1014.5,10,30,10.1,19.2,Yes,No,1,1.22E-16,-1,-0.707106781,0.707106781
11-07-2013,PearceRAAF,8.2,15.6,0,3.354,1,E,39,9,15,72,79,1014,1011.9,60,70,14.3,15.1,No,Yes,0,0.707106781,0.707106781,0.382683432,0.923879533
12-07-2013,PearceRAAF,10.4,18.9,8.4,2.067,7.3,SSW,20,9,7,95,60,1016.2,1014.5,70,40,11.1,18.2,Yes,No,1,1.22E-16,-1,-0.707106781,-0.707106781
14-07-2013,PearceRAAF,10.5,21.3,0,4.542,1.4,N,31,17,13,66,53,1018.4,1016.5,80,80,16.3,20.5,No,No,0,0,1,0,1
15-07-2013,PearceRAAF,10.5,22.2,0,4.148,4.5,NW,48,20,28,57,59,1016.2,1013.5,70,60,17.2,21.5,No,Yes,0,0,1,-0.382683432,0.923879533
16-07-2013,PearceRAAF,10.1,20.1,12.8,2.919,2.2,SW,80,28,30,96,75,1011.5,1007,60,70,14.6,15.5,Yes,Yes,1,0,1,-0.923879533,0.382683432
17-07-2013,PearceRAAF,8.3,15,13.2,3.109,8.5,SSW,50,24,31,66,42,1020.3,1020.3,50,40,10.5,14.2,Yes,No,1,1.22E-16,-1,1.22E-16,-1
18-07-2013,PearceRAAF,-0.9,15.9,0,1.526,7.9,S,30,4,17,91,49,1026.7,1025.1,10,40,5.9,15,No,No,0,-0.382683432,0.923879533,1.22E-16,-1
19-07-2013,PearceRAAF,1.3,17,0,3.078,9,ESE,37,9,19,78,46,1031.6,1030.7,20,70,11.4,14.5,No,No,0,0.923879533,-0.382683432,0.707106781,-0.707106781
22-07-2013,PearceRAAF,5,18.7,0,3.39,9,NE,44,19,20,53,34,1023.3,1019.7,30,10,11.2,18.2,No,No,0,0.707106781,0.707106781,0.382683432,0.923879533
24-07-2013,PearceRAAF,11.6,19.9,10.9,2.2,8.8,WNW,37,9,22,85,50,1021.8,1020.8,20,40,14,19,Yes,Yes,1,0,1,-1,-1.84E-16
25-07-2013,PearceRAAF,6.9,20.9,1.6,2.996,8.8,NNE,35,4,20,72,44,1021.1,1015.3,20,60,13.1,20.2,Yes,Yes,1,-0.382683432,0.923879533,0,1
29-07-2013,PearceRAAF,6.5,19.9,32.8,3.278,3.5,NW,30,7,20,89,62,1025.3,1023.2,30,70,13.4,17.2,Yes,No,1,0.382683432,0.923879533,-0.923879533,0.382683432
30-07-2013,PearceRAAF,6.9,20.5,0.2,3.511,5,NW,39,6,26,80,54,1022.5,1019.6,80,60,12.7,18.3,No,Yes,0,-0.707106781,0.707106781,-0.707106781,0.707106781
31-07-2013,PearceRAAF,9,20.7,8.4,2.208,4.9,W,48,15,35,94,75,1020,1017.8,80,70,14.4,17.6,Yes,Yes,1,0,1,-1,-1.84E-16
01-08-2013,PearceRAAF,10.1,20.3,8.5,2.885,8.1,WSW,30,7,20,95,63,1022.1,1021.5,70,30,15,19.8,Yes,No,1,0,1,-0.923879533,-0.382683432
02-08-2013,PearceRAAF,6.9,20.5,0.2,2.185,8.6,SW,22,11,13,81,58,1027.7,1025.4,20,30,14.6,20,No,,0,0.923879533,0.382683432,-0.707106781,-0.707106781
05-08-2013,PearceRAAF,12.2,22.6,6,2.82,6.8,WNW,46,9,28,91,60,1015.9,1013.9,60,50,15.5,21.8,Yes,Yes,1,-0.382683432,0.923879533,-1,-1.84E-16
06-08-2013,PearceRAAF,15.1,23,11,3.696,3.4,WNW,39,11,26,95,68,1016.2,1014.5,70,50,16.8,20.9,Yes,Yes,1,-0.382683432,0.923879533,-0.707106781,0.707106781
07-08-2013,PearceRAAF,16.3,23.2,2.2,3.105,3,WNW,61,24,35,83,64,1014.2,1010.9,60,80,18.2,22,Yes,Yes,1,0,1,-0.382683432,0.923879533
08-08-2013,PearceRAAF,15.8,18.3,31,4.942,1.5,WSW,52,19,9,93,80,1011.2,1011.9,80,80,16.5,16.5,Yes,Yes,1,0,1,-0.923879533,-0.382683432
09-08-2013,PearceRAAF,10.8,20.4,4.6,2.63,5,WSW,35,7,19,91,61,1019.1,1017.2,70,80,14.8,18.7,Yes,,1,-0.382683432,0.923879533,-1,-1.84E-16
12-08-2013,PearceRAAF,10.4,18.9,8.2,2.035,3.5,NW,39,9,22,83,69,1019.5,1018,60,60,13.6,16.4,Yes,No,1,0,1,-0.707106781,0.707106781
13-08-2013,PearceRAAF,11.4,18.4,0.4,4.736,5.2,WSW,48,15,28,74,62,1016.3,1016.4,80,60,16.5,17.4,No,Yes,0,-0.382683432,0.923879533,-0.707106781,-0.707106781
14-08-2013,PearceRAAF,6.5,19.4,5.9,2.695,7.1,NNW,30,15,17,76,55,1021.1,1018.2,10,60,13.4,17.8,Yes,No,1,0.382683432,0.923879533,-0.923879533,0.382683432
16-08-2013,PearceRAAF,4.6,16.9,12,2.171,7.1,WSW,52,7,22,83,71,1019,1017.4,60,70,11.9,14.7,Yes,,1,-0.382683432,0.923879533,-0.923879533,-0.382683432
19-08-2013,PearceRAAF,7.7,20.6,5.2,3.062,10.4,E,30,11,13,67,44,1025.1,1022.8,10,30,13.9,19.4,Yes,No,1,0.923879533,0.382683432,-0.382683432,-0.923879533
20-08-2013,PearceRAAF,4.9,19.4,0,2.622,9.7,WSW,31,4,17,90,48,1027.7,1025.2,10,30,12.4,18.8,No,No,0,0.923879533,0.382683432,-0.707106781,-0.707106781
21-08-2013,PearceRAAF,6.8,20,0,3.573,10.4,SSW,28,9,11,68,48,1029.2,1026.7,0,20,15,19.4,No,No,0,0.382683432,-0.923879533,-0.382683432,-0.923879533
22-08-2013,PearceRAAF,5.4,20.5,0,2.707,10,E,24,13,13,79,42,1030.1,1026.5,0,20,14.7,20,No,No,0,0.923879533,-0.382683432,0.923879533,-0.382683432
26-08-2013,PearceRAAF,13.2,18.9,10.8,2.066,8.2,W,48,9,26,90,60,1014.1,1015.4,50,60,16.7,18.1,Yes,Yes,1,-0.707106781,0.707106781,-0.923879533,-0.382683432
27-08-2013,PearceRAAF,7.5,17.3,1.2,2.465,1.2,N,33,11,19,82,66,1015.4,1012.5,80,70,13.1,16.2,Yes,Yes,1,0.382683432,0.923879533,-0.382683432,0.923879533
28-08-2013,PearceRAAF,9.6,18.6,19.2,2.824,8.4,W,35,11,22,96,60,1012.8,1013.3,60,60,11.3,16.8,Yes,No,1,0,1,-1,-1.84E-16
29-08-2013,PearceRAAF,7.1,19.8,0.2,3.515,8.4,NNW,46,19,28,77,52,1012.6,1009.1,10,40,14.8,19.1,No,Yes,0,-0.382683432,0.923879533,-0.923879533,0.382683432
30-08-2013,PearceRAAF,11.8,20.9,1.6,3.146,5.9,WNW,56,22,33,78,76,1009.3,1007.2,50,60,17,18.2,Yes,Yes,1,0,1,-0.707106781,0.707106781
02-09-2013,PearceRAAF,15.8,23.3,1,4.056,2.4,WNW,24,9,15,79,70,1019.9,1016.5,80,50,19,21.1,No,No,0,0.382683432,0.923879533,-0.923879533,-0.382683432
03-09-2013,PearceRAAF,11.3,20.9,0.2,4.238,3.8,W,91,24,35,79,91,1013.6,1012.3,30,80,18.6,15.3,No,Yes,0,0,1,-0.923879533,0.382683432
04-09-2013,PearceRAAF,8.7,18.2,9.8,3.05,10.2,WSW,35,4,20,69,44,1024.5,1024.3,30,10,14.3,17.2,Yes,No,1,-0.923879533,0.382683432,-0.923879533,-0.382683432
05-09-2013,PearceRAAF,6.5,20.5,0,4.132,9,SW,24,13,9,54,42,1027.2,1024.2,40,30,15.4,19.4,No,No,0,0.923879533,0.382683432,1,6.12E-17
06-09-2013,PearceRAAF,5.7,21.7,0,4.018,10.3,E,44,11,17,63,40,1024.9,1019.5,0,0,14.7,21.2,No,,0,1.22E-16,-1,0.707106781,-0.707106781
09-09-2013,PearceRAAF,5.6,22.5,12.6,3.043,9.8,N,30,11,15,69,41,1019.7,1014.9,10,30,16.1,21.3,Yes,No,1,1,6.12E-17,0.382683432,0.923879533
10-09-2013,PearceRAAF,9,21.8,0,5.321,3.2,NNW,43,24,13,70,88,1009.9,1007,70,80,17.5,17.1,No,Yes,0,0,1,0,1
11-09-2013,PearceRAAF,12.7,18.3,15.4,3.478,5.2,WNW,69,20,30,72,76,1005.1,1006,50,70,17.2,16.3,Yes,Yes,1,-0.382683432,0.923879533,-0.923879533,0.382683432
12-09-2013,PearceRAAF,12.8,19.2,22,3.259,6.6,W,43,19,22,75,65,1015.8,1016.9,40,70,17,17.5,Yes,No,1,-0.923879533,-0.382683432,-0.707106781,-0.707106781
16-09-2013,PearceRAAF,6.4,21.7,49.8,4.959,7,NW,74,26,46,68,56,1014.2,1008.6,50,70,14.8,19.4,Yes,Yes,1,0,1,-0.382683432,0.923879533
17-09-2013,PearceRAAF,9.5,17.3,13.4,3.278,7.2,WSW,65,19,22,61,53,1018.1,1017.3,50,50,14.3,15.1,Yes,No,1,-0.707106781,-0.707106781,-0.923879533,-0.382683432
18-09-2013,PearceRAAF,9.9,19.4,0.4,3.179,6.2,WNW,70,13,39,82,58,1014.7,1012.1,50,80,14.3,17.6,No,No,0,-0.382683432,0.923879533,-0.923879533,0.382683432
19-09-2013,PearceRAAF,11.5,20.8,0.8,4.979,4.3,WNW,37,15,22,79,52,1015.2,1013.4,80,40,15.6,20,No,No,0,-0.382683432,0.923879533,-0.923879533,0.382683432
23-09-2013,PearceRAAF,12.9,20.8,19.7,4.824,4.4,NW,69,39,43,88,66,1003.9,1004.2,60,80,16.3,19.8,Yes,Yes,1,-0.923879533,0.382683432,-0.923879533,0.382683432
24-09-2013,PearceRAAF,15.7,20.5,1.8,5.324,5.8,WNW,67,28,20,56,72,1008.4,1010.8,50,80,19.3,17.1,Yes,No,1,-1,-1.84E-16,-0.923879533,-0.382683432
25-09-2013,PearceRAAF,11.4,19.8,0.8,4.262,10.1,WNW,41,22,20,55,51,1019.7,1018.9,10,40,17,19.6,No,No,0,-0.707106781,-0.707106781,-0.923879533,0.382683432
26-09-2013,PearceRAAF,7.3,20.6,0,4.332,6.2,W,52,19,28,72,80,1017,1016.9,40,60,17.1,16.8,No,Yes,0,0,1,-0.923879533,-0.382683432
27-09-2013,PearceRAAF,7.6,20.2,2.2,2.967,9.5,SW,31,11,13,68,47,1022.2,1019.4,50,20,15.2,19.6,Yes,No,1,-0.382683432,0.923879533,-1,-1.84E-16
01-10-2013,PearceRAAF,4.7,19.4,0,3.546,9.7,SW,33,6,22,62,51,1023.5,1021.5,10,30,15,18.8,No,No,0,0.707106781,-0.707106781,-0.923879533,-0.382683432
02-10-2013,PearceRAAF,12.4,26.7,0,4.958,11.3,ESE,50,11,13,61,38,1025.3,1021.3,0,0,16.8,25.1,No,No,0,0.707106781,-0.707106781,0.923879533,-0.382683432
03-10-2013,PearceRAAF,13.6,32.5,0,10.166,11.4,SW,37,22,26,27,33,1016.1,1012.3,10,10,26.7,28.4,No,No,0,0.382683432,0.923879533,-0.923879533,-0.382683432
08-10-2013,PearceRAAF,10.6,24.9,0,5.744,7.3,W,48,24,19,64,75,1010.8,1009.6,40,70,20.1,19.5,No,Yes,0,0,1,-0.923879533,0.382683432
09-10-2013,PearceRAAF,12.2,19.8,13.2,3.795,6.6,WSW,43,9,31,92,55,1016,1018.1,80,60,13.4,17.3,Yes,No,1,0.382683432,0.923879533,-0.707106781,-0.707106781
10-10-2013,PearceRAAF,7.2,21.8,0.2,4.376,11.5,SW,28,9,19,62,46,1024.9,1021.5,20,30,16.4,20.7,No,No,0,-0.707106781,0.707106781,-0.923879533,-0.382683432
11-10-2013,PearceRAAF,8.8,23,0,6.574,6.5,WSW,50,24,30,61,60,1018.3,1015.6,50,70,19.2,19.6,No,,0,-1,-1.84E-16,-1,-1.84E-16
14-10-2013,PearceRAAF,6.6,25.9,0,6.515,11.1,SW,37,13,9,33,23,1022.5,1018.5,0,10,19.5,25.6,No,No,0,1,6.12E-17,-0.707106781,-0.707106781
15-10-2013,PearceRAAF,5.8,21.9,0,4.407,9,SW,37,6,24,69,58,1020.7,1018.6,20,60,17.3,20.1,No,No,0,-0.382683432,-0.923879533,-1,-1.84E-16
16-10-2013,PearceRAAF,15.5,22.4,0.6,5.26,7.8,WSW,35,19,19,80,48,1019.2,1018.7,80,20,18.5,21,No,No,0,-0.923879533,-0.382683432,-0.923879533,-0.382683432
17-10-2013,PearceRAAF,9.2,22.8,0.2,5.486,11.4,WSW,31,11,19,66,53,1021.1,1017.9,60,0,17.4,21.4,No,No,0,-0.382683432,-0.923879533,-0.923879533,-0.382683432
18-10-2013,PearceRAAF,10.9,23.5,0,5.818,10.9,NNW,48,6,22,60,50,1016,1012.6,50,30,19.1,22,No,,0,-0.707106781,0.707106781,-0.923879533,0.382683432
21-10-2013,PearceRAAF,8.1,21.4,11.2,5.909,11.9,E,41,24,9,48,33,1024.4,1021.2,0,0,14.5,20.6,Yes,No,1,1,6.12E-17,0.382683432,-0.923879533
22-10-2013,PearceRAAF,9.5,23.3,0,5.93,12.3,ESE,41,17,15,52,30,1024.7,1020.5,0,0,16.3,22.9,No,No,0,0.923879533,0.382683432,0.382683432,-0.923879533
23-10-2013,PearceRAAF,11.9,27.1,0,9.466,12.6,ESE,81,43,24,47,22,1021.1,1017.4,0,10,17.9,26,No,No,0,1,6.12E-17,0.923879533,-0.382683432
24-10-2013,PearceRAAF,16.3,27.3,0,8.168,11.2,E,72,26,39,31,28,1015.5,1011.1,30,30,22.1,26.5,No,No,0,1,6.12E-17,0.923879533,-0.382683432
25-10-2013,PearceRAAF,11.5,25.1,0,7.136,11.4,E,43,15,19,70,53,1015,1014.9,20,70,20.3,23,No,No,0,-0.382683432,0.923879533,-0.923879533,-0.382683432
28-10-2013,PearceRAAF,13.5,29.8,0,9.882,12.6,E,52,20,17,53,24,1023,1018.7,0,0,20.5,28.9,No,No,0,1,6.12E-17,0.382683432,-0.923879533
29-10-2013,PearceRAAF,14.1,32.4,0,9.602,12.5,E,52,11,20,42,32,1019.3,1015,0,0,24.4,31.8,No,No,0,0.923879533,-0.382683432,-0.382683432,-0.923879533
31-10-2013,PearceRAAF,13.4,27.9,0,5.495,10,SW,33,6,20,68,47,1016.7,1015,40,80,21.1,25.9,No,No,0,-0.923879533,-0.382683432,-0.923879533,-0.382683432
04-11-2013,PearceRAAF,20.7,35.4,0,9.046,7.3,NE,56,13,24,35,29,1013.5,1011.9,70,30,29.2,33.1,No,No,0,0.707106781,0.707106781,-0.923879533,0.382683432
05-11-2013,PearceRAAF,18.2,25,0,8.548,6,WSW,41,19,28,61,51,1016.4,1015.2,60,60,21.5,21.7,No,No,0,-1,-1.84E-16,-0.923879533,-0.382683432
06-11-2013,PearceRAAF,11.9,26.1,0,6.658,8.5,SSW,46,13,30,47,53,1017.5,1015.4,80,60,19.2,21.5,No,No,0,0.923879533,-0.382683432,-0.382683432,-0.923879533
07-11-2013,PearceRAAF,14.2,28.3,0,8.118,12.3,E,48,19,15,51,27,1019.8,1016.6,10,20,21.3,27.3,No,No,0,0.707106781,-0.707106781,0.382683432,-0.923879533
