Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,CloudBurst Today,CloudBurstTomorrow,CloudBurstTodayBinary
14-08-2010,MountGambier,7.8,12.1,0.0,1.0,1.7,N,56.0,N,NNE,35.0,35.0,76.0,95.0,998.8,991.4,80.0,80.0,9.8,10.5,No,Yes,0.0
15-08-2010,MountGambier,8.8,11.5,8.0,1.2,0.5,WSW,57.0,WSW,W,37.0,30.0,94.0,71.0,1002.8,1008.4,80.0,70.0,11.1,9.9,Yes,Yes,1.0
16-08-2010,MountGambier,5.6,11.3,8.4,1.4,8.6,SW,61.0,WSW,WSW,22.0,24.0,61.0,50.0,1016.3,1018.9,10.0,40.0,8.6,10.5,Yes,No,1.0
17-08-2010,MountGambier,1.3,12.1,0.2,1.4,8.7,N,35.0,N,NNE,17.0,22.0,75.0,49.0,1021.8,1016.5,40.0,70.0,7.0,11.4,No,No,0.0
18-08-2010,MountGambier,6.9,12.5,0.4,2.2,0.0,NNE,54.0,NNE,N,31.0,20.0,75.0,91.0,1001.6,995.5,70.0,80.0,9.1,10.3,No,Yes,0.0
19-08-2010,MountGambier,7.1,11.6,10.2,1.0,5.8,NW,83.0,NW,WNW,22.0,24.0,72.0,86.0,1003.7,1004.1,20.0,70.0,10.0,8.0,Yes,Yes,1.0
20-08-2010,MountGambier,4.7,12.6,6.2,1.4,6.8,W,61.0,W,W,28.0,33.0,81.0,64.0,1011.8,1012.4,50.0,60.0,8.7,11.5,Yes,Yes,1.0
21-08-2010,MountGambier,4.0,14.1,10.0,2.8,9.0,WNW,50.0,NNW,WNW,17.0,26.0,92.0,52.0,1016.9,1016.5,50.0,30.0,9.0,13.6,Yes,No,1.0
22-08-2010,MountGambier,5.1,15.9,1.0,1.6,10.1,N,43.0,N,NNW,24.0,20.0,79.0,46.0,1017.8,1014.5,10.0,40.0,8.5,15.6,No,No,0.0
23-08-2010,MountGambier,7.0,11.9,0.0,3.2,1.2,N,52.0,N,NW,22.0,17.0,73.0,91.0,1010.6,1008.3,70.0,80.0,9.7,9.4,No,Yes,0.0
24-08-2010,MountGambier,4.1,12.1,9.6,2.0,2.6,W,67.0,NNW,WNW,28.0,24.0,97.0,81.0,1006.2,1003.9,80.0,70.0,8.6,8.9,Yes,Yes,1.0
25-08-2010,MountGambier,3.6,10.9,14.6,0.4,3.9,W,65.0,NNW,W,20.0,24.0,90.0,78.0,1001.9,998.3,80.0,70.0,7.4,9.8,Yes,Yes,1.0
26-08-2010,MountGambier,5.4,12.9,15.4,1.4,6.0,W,63.0,W,W,17.0,31.0,90.0,71.0,1000.1,1003.6,60.0,70.0,9.7,10.2,Yes,Yes,1.0
27-08-2010,MountGambier,6.8,12.9,4.2,0.6,6.3,SW,44.0,SW,SW,17.0,22.0,72.0,71.0,1013.6,1016.6,70.0,70.0,10.2,10.6,Yes,No,1.0
28-08-2010,MountGambier,3.6,13.5,0.8,1.4,6.3,WSW,35.0,NW,SW,7.0,17.0,93.0,80.0,1025.9,1026.1,50.0,70.0,9.7,12.1,No,No,0.0
29-08-2010,MountGambier,2.8,15.5,0.2,1.6,6.6,NNW,30.0,N,N,9.0,17.0,92.0,61.0,1029.8,1026.6,50.0,60.0,9.6,13.9,No,No,0.0
30-08-2010,MountGambier,6.1,17.2,0.0,2.4,8.4,NNW,30.0,N,NNW,17.0,17.0,74.0,57.0,1025.3,1022.4,10.0,10.0,11.1,16.1,No,No,0.0
31-08-2010,MountGambier,9.2,15.0,0.8,2.2,0.3,N,50.0,NE,N,24.0,28.0,78.0,65.0,1016.0,1010.2,70.0,80.0,10.1,12.8,No,Yes,0.0
01-09-2010,MountGambier,10.1,13.3,18.8,2.4,0.3,NNW,28.0,W,SSW,7.0,15.0,96.0,74.0,1015.1,1015.4,80.0,70.0,11.3,11.9,Yes,No,1.0
02-09-2010,MountGambier,2.8,13.5,0.2,0.8,5.1,S,35.0,SSE,SSE,13.0,26.0,84.0,52.0,1022.5,1022.3,70.0,40.0,9.8,12.3,No,No,0.0
03-09-2010,MountGambier,2.6,14.3,0.0,2.2,2.6,E,33.0,N,E,22.0,13.0,80.0,71.0,1020.8,1013.0,70.0,80.0,9.4,11.7,No,Yes,0.0
04-09-2010,MountGambier,9.2,16.0,16.0,0.2,1.5,SW,80.0,NNE,WNW,13.0,24.0,97.0,88.0,991.6,986.6,80.0,80.0,14.3,14.8,Yes,Yes,1.0
05-09-2010,MountGambier,8.4,14.6,15.8,2.8,9.5,WSW,57.0,W,WSW,22.0,19.0,70.0,73.0,1012.5,1014.0,30.0,70.0,11.9,12.5,Yes,No,1.0
06-09-2010,MountGambier,4.9,14.0,0.8,1.6,7.1,SW,33.0,WSW,SW,17.0,22.0,63.0,55.0,1021.8,1022.2,30.0,70.0,11.0,12.6,No,No,0.0
07-09-2010,MountGambier,4.1,14.7,0.0,1.6,9.6,NNW,31.0,NNW,NNW,13.0,17.0,53.0,53.0,1027.8,1024.0,10.0,60.0,11.2,13.4,No,No,0.0
08-09-2010,MountGambier,5.6,16.1,0.0,3.8,3.6,N,61.0,NNE,NNE,26.0,37.0,69.0,55.0,1020.7,1013.3,70.0,70.0,11.3,14.6,No,Yes,0.0
09-09-2010,MountGambier,9.7,16.2,4.2,2.0,5.5,WNW,48.0,NNW,W,9.0,28.0,87.0,78.0,1008.1,1003.2,30.0,60.0,12.1,14.8,Yes,Yes,1.0
10-09-2010,MountGambier,7.1,14.9,3.6,1.2,9.4,W,44.0,SSW,WSW,24.0,30.0,75.0,59.0,1005.3,1009.7,40.0,40.0,12.2,13.0,Yes,No,1.0
11-09-2010,MountGambier,8.3,16.5,0.8,4.0,4.4,NW,43.0,NNW,NW,17.0,26.0,76.0,64.0,1017.5,1017.4,60.0,70.0,12.8,14.2,No,No,0.0
12-09-2010,MountGambier,7.0,17.4,0.0,2.4,7.9,NNW,50.0,N,NNW,19.0,35.0,75.0,46.0,1017.0,1013.0,70.0,50.0,12.0,16.3,No,No,0.0
13-09-2010,MountGambier,7.4,14.4,0.2,3.6,2.2,SSE,31.0,SSE,SSE,13.0,20.0,80.0,62.0,1017.0,1016.7,80.0,60.0,11.5,13.5,No,No,0.0
14-09-2010,MountGambier,1.7,14.0,0.0,0.2,7.9,WNW,39.0,ESE,SSW,13.0,24.0,62.0,53.0,1018.2,1016.5,70.0,30.0,10.7,12.3,No,No,0.0
15-09-2010,MountGambier,7.8,13.3,0.6,3.6,7.7,W,59.0,W,WSW,30.0,30.0,70.0,64.0,1016.8,1017.4,70.0,70.0,12.6,11.3,No,Yes,0.0
16-09-2010,MountGambier,6.8,12.3,1.6,0.8,1.8,WSW,48.0,SW,SW,24.0,22.0,71.0,52.0,1022.2,1022.4,70.0,70.0,9.3,11.2,Yes,No,1.0
17-09-2010,MountGambier,8.4,13.8,0.0,3.6,3.9,WSW,39.0,SW,SW,26.0,24.0,62.0,54.0,1028.2,1026.6,70.0,60.0,11.4,12.6,No,No,0.0
18-09-2010,MountGambier,8.5,12.4,0.4,1.0,2.5,SW,39.0,SW,SW,24.0,24.0,95.0,85.0,1024.4,1023.0,60.0,70.0,10.6,10.9,No,Yes,0.0
19-09-2010,MountGambier,7.1,13.4,3.2,0.8,4.7,SW,39.0,SW,SW,17.0,24.0,82.0,77.0,1027.4,1026.7,40.0,60.0,11.6,11.5,Yes,Yes,1.0
20-09-2010,MountGambier,8.7,14.2,2.0,1.8,1.5,SSW,39.0,SW,SSW,17.0,22.0,93.0,79.0,1030.3,1028.9,70.0,70.0,12.3,12.7,Yes,No,1.0
21-09-2010,MountGambier,9.1,13.9,0.4,1.8,0.9,SSE,33.0,SSE,S,15.0,19.0,84.0,73.0,1031.2,1030.0,80.0,80.0,11.4,12.6,No,No,0.0
22-09-2010,MountGambier,7.8,13.7,0.4,0.4,1.6,S,33.0,SW,S,13.0,15.0,92.0,80.0,1030.7,1028.4,70.0,70.0,10.9,12.6,No,No,0.0
23-09-2010,MountGambier,8.7,12.4,0.0,1.4,0.1,WSW,30.0,WSW,WSW,17.0,22.0,63.0,69.0,1029.1,1027.3,80.0,70.0,10.9,11.5,No,No,0.0
24-09-2010,MountGambier,8.6,15.1,0.2,2.0,1.8,NW,39.0,NNW,WNW,13.0,26.0,81.0,64.0,1024.0,1019.8,80.0,80.0,10.4,13.5,No,No,0.0
25-09-2010,MountGambier,8.8,17.8,0.0,2.0,6.5,WNW,54.0,NW,W,22.0,28.0,79.0,70.0,1014.3,1015.7,70.0,70.0,14.0,14.2,No,No,0.0
26-09-2010,MountGambier,6.0,16.7,0.0,3.4,3.6,NW,46.0,NNW,WNW,17.0,26.0,71.0,62.0,1020.2,1015.7,70.0,70.0,12.6,14.9,No,Yes,0.0
27-09-2010,MountGambier,9.5,13.9,3.2,0.8,7.1,W,52.0,WSW,W,22.0,33.0,86.0,51.0,1013.1,1013.0,70.0,70.0,11.0,11.3,Yes,Yes,1.0
28-09-2010,MountGambier,5.3,13.4,2.4,4.2,9.2,WSW,59.0,W,WSW,33.0,35.0,66.0,47.0,1016.4,1017.6,50.0,40.0,10.2,11.3,Yes,Yes,1.0
29-09-2010,MountGambier,3.9,13.8,3.2,1.4,8.9,SSW,39.0,SW,SW,24.0,22.0,59.0,47.0,1026.4,1025.9,30.0,40.0,10.9,12.8,Yes,No,1.0
30-09-2010,MountGambier,5.0,12.3,0.2,2.0,1.0,W,30.0,NNW,W,11.0,13.0,74.0,68.0,1027.0,1024.8,70.0,70.0,10.1,11.1,No,No,0.0
01-10-2010,MountGambier,3.3,17.7,0.2,1.0,6.4,S,24.0,NE,NE,11.0,17.0,70.0,43.0,1026.7,1024.2,70.0,50.0,11.0,15.9,No,No,0.0
02-10-2010,MountGambier,3.5,19.9,0.0,2.4,11.0,ENE,30.0,NNE,ENE,19.0,17.0,58.0,38.0,1027.3,1023.6,0.0,10.0,13.8,19.2,No,No,0.0
03-10-2010,MountGambier,6.1,24.0,0.0,3.2,10.4,NNE,46.0,NE,NNE,24.0,33.0,72.0,40.0,1023.6,1019.5,10.0,30.0,14.1,23.0,No,No,0.0
04-10-2010,MountGambier,14.1,19.4,0.2,7.2,6.6,NNW,54.0,N,W,24.0,26.0,74.0,65.0,1016.4,1017.9,20.0,70.0,17.2,16.8,No,No,0.0
05-10-2010,MountGambier,6.7,18.5,0.0,3.8,7.8,S,24.0,SE,SW,7.0,11.0,83.0,58.0,1023.2,1020.7,20.0,70.0,12.3,17.1,No,No,0.0
06-10-2010,MountGambier,2.5,20.2,0.0,0.6,7.8,WSW,74.0,WNW,W,13.0,39.0,78.0,62.0,1015.9,1013.7,10.0,70.0,13.8,15.0,No,Yes,0.0
07-10-2010,MountGambier,3.4,14.3,2.6,2.2,8.4,W,52.0,W,W,17.0,35.0,61.0,49.0,1025.3,1025.4,20.0,70.0,10.3,13.1,Yes,No,1.0
08-10-2010,MountGambier,8.1,16.7,0.6,2.2,10.0,WSW,31.0,SW,WSW,13.0,20.0,84.0,64.0,1027.9,1026.9,30.0,50.0,12.3,15.6,No,No,0.0
09-10-2010,MountGambier,5.9,15.7,0.6,3.6,4.4,W,33.0,W,S,13.0,15.0,95.0,65.0,1027.7,1027.1,70.0,80.0,11.6,14.7,No,No,0.0
10-10-2010,MountGambier,4.3,22.4,0.0,2.4,10.1,NNE,31.0,NE,NNE,13.0,11.0,100.0,48.0,1027.7,1024.0,20.0,10.0,9.9,21.7,No,No,0.0
11-10-2010,MountGambier,9.7,26.0,0.0,4.0,11.0,NNE,52.0,NNE,NNE,33.0,31.0,51.0,39.0,1023.2,1019.9,10.0,30.0,18.0,24.4,No,No,0.0
12-10-2010,MountGambier,15.9,16.6,0.4,8.2,0.0,SSW,37.0,WNW,SSW,13.0,17.0,81.0,96.0,1020.6,1020.2,80.0,80.0,15.9,13.0,No,Yes,0.0
13-10-2010,MountGambier,9.5,15.6,9.6,0.4,1.2,SSW,30.0,SE,SSW,13.0,19.0,78.0,64.0,1019.4,1015.8,70.0,70.0,11.5,14.6,Yes,No,1.0
14-10-2010,MountGambier,3.9,18.6,0.0,3.8,9.6,NNW,41.0,N,NNW,19.0,22.0,59.0,52.0,1010.2,1005.2,20.0,70.0,11.4,17.2,No,Yes,0.0
15-10-2010,MountGambier,7.8,12.0,3.6,1.6,4.2,SW,72.0,SSW,SSW,37.0,44.0,74.0,55.0,999.2,999.9,80.0,60.0,8.5,10.4,Yes,Yes,1.0
16-10-2010,MountGambier,4.6,13.3,4.4,2.2,6.2,SW,59.0,SW,SW,28.0,35.0,68.0,60.0,1012.0,1013.8,60.0,60.0,9.2,12.5,Yes,Yes,1.0
17-10-2010,MountGambier,8.1,15.0,2.0,2.8,5.3,W,41.0,WSW,W,20.0,28.0,79.0,64.0,1017.8,1018.0,80.0,60.0,10.6,13.9,Yes,No,1.0
18-10-2010,MountGambier,6.7,16.2,0.8,3.4,6.0,W,46.0,W,SW,22.0,28.0,76.0,66.0,1021.8,1022.8,70.0,70.0,11.8,14.1,No,Yes,0.0
19-10-2010,MountGambier,5.9,17.3,1.4,0.8,10.4,SW,30.0,NE,SW,15.0,20.0,85.0,59.0,1028.2,1027.6,60.0,50.0,12.3,16.4,Yes,No,1.0
20-10-2010,MountGambier,1.9,20.3,0.0,3.4,12.2,N,26.0,NE,WSW,9.0,9.0,77.0,51.0,1028.9,1025.0,70.0,70.0,12.2,19.2,No,No,0.0
21-10-2010,MountGambier,7.3,25.5,0.0,3.8,12.3,NNE,43.0,NNE,N,20.0,20.0,59.0,36.0,1020.8,1017.5,10.0,30.0,16.6,23.9,No,No,0.0
22-10-2010,MountGambier,12.4,27.1,0.0,7.8,4.7,NW,72.0,N,NW,30.0,28.0,44.0,63.0,1012.5,1011.9,40.0,80.0,19.2,18.8,No,Yes,0.0
23-10-2010,MountGambier,8.6,17.1,2.4,4.2,8.8,SSW,41.0,W,SSW,9.0,24.0,67.0,46.0,1020.9,1022.1,60.0,50.0,12.1,15.5,Yes,No,1.0
24-10-2010,MountGambier,3.8,15.2,0.0,3.8,2.3,WSW,22.0,NE,SW,4.0,17.0,55.0,52.0,1025.3,1023.6,70.0,70.0,11.4,14.3,No,No,0.0
25-10-2010,MountGambier,1.2,20.2,0.0,2.0,12.4,N,33.0,NE,NW,13.0,13.0,69.0,33.0,1022.0,1017.9,0.0,10.0,11.2,19.7,No,No,0.0
26-10-2010,MountGambier,4.5,17.7,0.0,3.4,6.9,WNW,39.0,NW,WSW,17.0,30.0,77.0,78.0,1016.4,1016.4,70.0,70.0,13.1,16.7,No,No,0.0
27-10-2010,MountGambier,5.3,19.0,1.0,3.4,11.1,SSE,30.0,WSW,WSW,9.0,19.0,59.0,48.0,1021.9,1020.5,50.0,20.0,13.4,18.4,No,No,0.0
28-10-2010,MountGambier,4.4,24.5,0.0,3.0,10.2,NNE,43.0,NE,N,17.0,28.0,61.0,29.0,1018.1,1012.6,30.0,60.0,13.8,23.4,No,No,0.0
29-10-2010,MountGambier,13.7,28.7,0.0,8.4,4.6,N,54.0,NNE,WNW,35.0,33.0,32.0,49.0,1005.9,1005.5,40.0,80.0,23.1,22.2,No,Yes,0.0
30-10-2010,MountGambier,11.8,14.1,24.8,5.0,0.2,S,59.0,S,SSW,30.0,41.0,94.0,76.0,1011.3,1011.2,80.0,80.0,12.0,13.9,Yes,Yes,1.0
31-10-2010,MountGambier,8.8,13.7,5.2,2.2,5.5,SSW,52.0,SSW,SW,33.0,30.0,81.0,50.0,1015.2,1017.3,70.0,60.0,9.1,12.0,Yes,No,1.0
01-11-2010,MountGambier,4.1,15.9,0.2,3.6,2.9,W,41.0,NW,W,13.0,22.0,67.0,58.0,1020.7,1019.0,70.0,70.0,11.2,15.3,No,No,0.0
02-11-2010,MountGambier,11.0,16.9,0.6,1.0,5.7,WSW,46.0,W,WSW,15.0,26.0,92.0,80.0,1020.0,1019.8,60.0,70.0,13.6,13.9,No,No,0.0
03-11-2010,MountGambier,8.1,14.3,0.4,4.2,1.4,SSW,35.0,S,SSW,15.0,26.0,75.0,61.0,1024.1,1023.7,70.0,80.0,11.1,12.9,No,No,0.0
04-11-2010,MountGambier,6.3,15.3,0.0,0.4,2.4,SSE,43.0,SE,SSE,13.0,26.0,67.0,49.0,1027.6,1025.2,70.0,70.0,10.5,14.4,No,No,0.0
05-11-2010,MountGambier,4.8,21.5,0.0,2.6,12.6,ESE,41.0,E,ENE,28.0,17.0,68.0,45.0,1024.0,1019.6,0.0,50.0,12.8,19.8,No,No,0.0
06-11-2010,MountGambier,7.7,24.7,0.0,5.8,11.3,NNE,52.0,NE,NNE,26.0,30.0,60.0,38.0,1018.6,1013.9,30.0,50.0,17.1,22.2,No,No,0.0
07-11-2010,MountGambier,13.4,19.3,0.6,8.6,7.9,WNW,41.0,NNW,W,13.0,30.0,72.0,50.0,1009.0,1009.3,70.0,70.0,16.3,18.4,No,No,0.0
08-11-2010,MountGambier,9.6,18.9,0.2,3.8,8.8,WNW,52.0,WNW,W,22.0,28.0,69.0,54.0,1013.1,1015.8,70.0,40.0,14.8,18.5,No,No,0.0
09-11-2010,MountGambier,4.9,25.0,0.8,0.8,12.4,NNW,37.0,NNE,NNW,15.0,15.0,70.0,42.0,1023.0,1018.5,30.0,60.0,15.3,24.1,No,No,0.0
10-11-2010,MountGambier,13.0,19.5,0.0,6.0,1.5,SSW,31.0,W,SSW,13.0,20.0,80.0,78.0,1017.6,1016.6,70.0,80.0,15.5,17.1,No,No,0.0
11-11-2010,MountGambier,8.5,25.8,0.4,0.8,5.0,ENE,56.0,E,S,13.0,11.0,99.0,48.0,1011.5,1006.9,80.0,70.0,12.7,25.1,No,No,0.0
12-11-2010,MountGambier,12.7,28.2,0.0,5.6,1.5,WNW,52.0,N,W,19.0,28.0,44.0,78.0,1001.2,1004.7,70.0,80.0,25.1,18.6,No,Yes,0.0
13-11-2010,MountGambier,11.8,14.6,1.6,3.6,0.0,SE,46.0,SE,SE,28.0,26.0,81.0,77.0,1015.9,1016.0,80.0,80.0,13.3,13.2,Yes,Yes,1.0
14-11-2010,MountGambier,10.2,18.5,5.4,0.2,7.7,SW,37.0,S,SW,15.0,28.0,97.0,61.0,1017.4,1017.3,80.0,60.0,12.9,17.7,Yes,No,1.0
15-11-2010,MountGambier,4.0,17.7,0.4,3.0,4.5,S,35.0,SW,SSW,7.0,22.0,71.0,56.0,1018.2,1016.8,70.0,70.0,12.9,15.3,No,No,0.0
16-11-2010,MountGambier,4.7,18.4,0.4,2.6,4.0,SW,31.0,NW,WSW,11.0,13.0,71.0,43.0,1018.7,1016.7,70.0,70.0,12.2,16.4,No,No,0.0
17-11-2010,MountGambier,4.2,19.1,0.0,3.2,9.5,W,48.0,NNW,W,15.0,30.0,70.0,53.0,1017.9,1015.8,50.0,60.0,13.9,17.3,No,No,0.0
18-11-2010,MountGambier,12.0,18.1,0.4,3.4,9.2,SW,46.0,SW,S,22.0,26.0,76.0,48.0,1018.0,1020.3,70.0,60.0,13.4,16.3,No,No,0.0
19-11-2010,MountGambier,6.6,19.5,0.0,4.0,12.3,S,41.0,ESE,S,20.0,24.0,49.0,46.0,1026.9,1024.1,50.0,10.0,15.1,17.7,No,No,0.0
20-11-2010,MountGambier,5.1,22.7,0.0,4.6,13.6,S,41.0,SSE,S,13.0,28.0,58.0,49.0,1025.2,1022.6,0.0,10.0,15.4,21.6,No,No,0.0
21-11-2010,MountGambier,6.9,26.6,0.0,5.6,13.6,SSW,35.0,ESE,S,24.0,26.0,58.0,42.0,1023.2,1019.9,10.0,10.0,17.0,25.2,No,No,0.0
22-11-2010,MountGambier,8.2,34.6,0.0,6.2,13.2,NNE,39.0,E,NW,11.0,15.0,60.0,19.0,1018.6,1014.7,0.0,40.0,21.2,32.3,No,No,0.0
23-11-2010,MountGambier,20.4,34.9,0.0,8.8,8.1,N,59.0,N,N,28.0,22.0,43.0,22.0,1015.5,1013.4,30.0,50.0,26.1,32.4,No,No,0.0
24-11-2010,MountGambier,20.7,26.8,0.0,10.4,0.7,N,57.0,N,NW,35.0,22.0,63.0,79.0,1013.2,1015.5,70.0,80.0,24.6,20.9,No,Yes,0.0
25-11-2010,MountGambier,13.4,19.0,9.6,2.2,1.3,SW,26.0,SSW,SW,17.0,15.0,97.0,72.0,1018.5,1018.3,80.0,70.0,13.8,17.6,Yes,No,1.0
26-11-2010,MountGambier,8.9,22.7,0.0,1.4,8.3,SSW,33.0,ESE,SSW,9.0,17.0,87.0,63.0,1016.6,1013.2,80.0,50.0,14.0,20.8,No,Yes,0.0
27-11-2010,MountGambier,12.7,19.2,18.6,5.0,3.9,SSW,39.0,SSE,SSW,6.0,22.0,96.0,65.0,1011.9,1010.5,80.0,60.0,13.4,18.8,Yes,Yes,1.0
28-11-2010,MountGambier,10.7,17.2,2.8,3.6,6.6,SSE,50.0,S,S,31.0,31.0,53.0,62.0,1019.1,1019.6,60.0,70.0,13.3,15.1,Yes,No,1.0
29-11-2010,MountGambier,11.1,18.2,0.2,3.6,5.6,SSE,54.0,SSE,SSE,28.0,37.0,62.0,54.0,1021.7,1019.3,80.0,70.0,13.5,17.2,No,No,0.0
30-11-2010,MountGambier,9.7,20.9,0.0,3.6,3.1,ESE,48.0,ESE,SE,31.0,30.0,68.0,59.0,1018.9,1016.2,80.0,70.0,14.7,19.5,No,No,0.0
01-12-2010,MountGambier,11.5,23.6,0.0,3.8,1.2,E,39.0,ESE,E,17.0,20.0,84.0,61.0,1015.1,1011.7,80.0,70.0,16.6,23.6,No,No,0.0
02-12-2010,MountGambier,14.7,28.8,0.2,3.0,10.6,E,69.0,NE,NE,22.0,9.0,73.0,39.0,1012.4,1009.4,60.0,50.0,20.7,26.5,No,Yes,0.0
03-12-2010,MountGambier,13.4,29.3,11.4,5.8,12.2,NW,39.0,NNE,WNW,15.0,17.0,77.0,69.0,1010.5,1008.3,50.0,60.0,20.1,22.9,Yes,Yes,1.0
04-12-2010,MountGambier,12.1,32.3,3.4,6.8,9.6,ESE,30.0,NE,E,9.0,15.0,73.0,33.0,1009.6,1006.4,70.0,40.0,22.5,31.9,Yes,No,1.0
05-12-2010,MountGambier,15.7,32.8,0.0,6.0,8.6,SE,52.0,ENE,NNE,19.0,13.0,65.0,34.0,1010.5,1007.3,20.0,70.0,23.5,32.7,No,Yes,0.0
06-12-2010,MountGambier,17.8,28.5,12.2,6.8,6.8,N,52.0,ESE,ENE,17.0,30.0,95.0,55.0,1009.5,1005.6,70.0,30.0,18.4,26.6,Yes,Yes,1.0
07-12-2010,MountGambier,18.3,30.0,5.8,5.2,4.9,N,54.0,NNE,NW,30.0,30.0,91.0,57.0,1000.4,999.3,80.0,50.0,21.2,27.6,Yes,Yes,1.0
08-12-2010,MountGambier,16.1,20.8,11.4,6.2,6.3,NNE,70.0,W,W,33.0,28.0,96.0,60.0,1000.4,1004.6,80.0,50.0,16.1,19.7,Yes,Yes,1.0
09-12-2010,MountGambier,11.6,23.2,1.6,4.0,8.4,WNW,56.0,NNW,W,15.0,31.0,82.0,53.0,1009.9,1007.8,70.0,70.0,17.4,21.0,Yes,Yes,1.0
10-12-2010,MountGambier,9.0,17.8,1.6,5.2,10.0,WNW,61.0,W,WNW,39.0,39.0,84.0,42.0,1012.3,1010.0,70.0,60.0,10.2,17.3,Yes,Yes,1.0
11-12-2010,MountGambier,10.1,19.1,3.4,4.8,5.1,W,69.0,NW,NW,22.0,33.0,90.0,93.0,1004.4,999.8,70.0,60.0,14.0,16.1,Yes,Yes,1.0
12-12-2010,MountGambier,10.3,18.0,6.2,3.6,6.9,WNW,44.0,WSW,W,20.0,30.0,64.0,48.0,1006.6,1008.6,70.0,50.0,14.5,17.2,Yes,No,1.0
13-12-2010,MountGambier,10.1,21.2,0.4,3.6,6.3,WSW,39.0,NW,W,15.0,17.0,69.0,63.0,1015.4,1014.8,70.0,70.0,16.1,18.6,No,No,0.0
14-12-2010,MountGambier,10.6,29.4,0.0,3.4,12.0,NNW,43.0,NNE,N,20.0,24.0,65.0,26.0,1013.0,1007.2,10.0,30.0,19.1,28.0,No,No,0.0
15-12-2010,MountGambier,14.1,19.5,1.0,9.8,9.6,WSW,57.0,WSW,WSW,30.0,31.0,52.0,33.0,1005.4,1007.5,30.0,30.0,16.9,17.9,No,No,0.0
16-12-2010,MountGambier,7.1,19.5,0.2,7.0,8.7,W,46.0,WSW,W,24.0,31.0,78.0,46.0,1009.6,1008.1,70.0,60.0,12.9,17.9,No,Yes,0.0
17-12-2010,MountGambier,10.6,18.4,3.6,4.2,7.6,WNW,54.0,NNW,W,17.0,24.0,94.0,62.0,1001.3,1002.5,70.0,70.0,14.2,15.9,Yes,Yes,1.0
18-12-2010,MountGambier,9.6,18.0,11.6,3.0,7.4,WNW,48.0,W,W,20.0,30.0,75.0,48.0,1004.4,1003.8,70.0,70.0,14.3,17.1,Yes,Yes,1.0
19-12-2010,MountGambier,9.6,14.9,11.2,5.6,5.0,WSW,59.0,W,WSW,24.0,31.0,70.0,61.0,996.7,998.5,60.0,50.0,12.7,13.4,Yes,Yes,1.0
20-12-2010,MountGambier,6.7,16.3,8.0,2.0,4.3,WSW,48.0,SW,WSW,17.0,28.0,73.0,74.0,1009.7,1010.3,80.0,80.0,13.2,13.4,Yes,Yes,1.0
21-12-2010,MountGambier,11.0,17.1,5.4,1.8,6.2,S,41.0,SSW,SSW,28.0,24.0,58.0,52.0,1014.5,1016.5,70.0,70.0,14.0,15.4,Yes,No,1.0
22-12-2010,MountGambier,4.0,20.9,0.0,3.8,13.3,SW,37.0,NE,SSW,11.0,17.0,60.0,53.0,1019.5,1017.1,50.0,40.0,14.1,18.8,No,No,0.0
23-12-2010,MountGambier,6.2,19.4,0.0,4.0,11.9,S,44.0,S,SSE,28.0,28.0,68.0,48.0,1024.0,1025.5,70.0,10.0,16.2,18.4,No,No,0.0
24-12-2010,MountGambier,6.0,26.9,0.0,6.6,12.1,E,31.0,ESE,E,20.0,11.0,64.0,33.0,1024.4,1018.7,50.0,40.0,14.2,25.0,No,No,0.0
25-12-2010,MountGambier,13.3,24.7,0.4,3.6,9.7,NNE,37.0,NNW,S,9.0,17.0,81.0,41.0,1013.0,1010.3,70.0,10.0,16.7,24.0,No,No,0.0
26-12-2010,MountGambier,11.2,19.2,0.0,5.4,2.4,SSW,44.0,SSW,SW,24.0,24.0,92.0,41.0,1011.9,1010.6,80.0,50.0,13.6,18.4,No,Yes,0.0
27-12-2010,MountGambier,9.2,17.2,1.8,3.6,4.6,S,46.0,SW,S,31.0,22.0,56.0,48.0,1015.9,1017.0,70.0,70.0,13.3,15.8,Yes,No,1.0
28-12-2010,MountGambier,6.3,23.2,0.0,3.2,13.6,NNW,30.0,ENE,NNW,19.0,11.0,62.0,38.0,1018.3,1014.4,20.0,10.0,13.9,21.3,No,No,0.0
29-12-2010,MountGambier,6.9,22.9,0.0,5.4,11.3,SW,33.0,SW,SSW,15.0,20.0,66.0,45.0,1014.8,1015.3,10.0,10.0,17.8,21.7,No,No,0.0
30-12-2010,MountGambier,7.8,30.2,0.0,4.6,14.0,SSW,33.0,ESE,S,19.0,20.0,65.0,50.0,1017.9,1015.6,10.0,0.0,16.5,23.9,No,No,0.0
31-12-2010,MountGambier,13.0,35.0,0.0,6.6,13.0,NNW,72.0,N,W,28.0,30.0,28.0,39.0,1005.2,1006.5,20.0,10.0,29.9,27.9,No,No,0.0
01-01-2011,MountGambier,13.9,22.2,0.0,11.6,12.5,SW,35.0,WSW,SW,13.0,26.0,60.0,52.0,1013.5,1014.4,40.0,60.0,17.4,20.3,No,No,0.0
