Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,CloudBurst Today,CloudBurstTomorrow,CloudBurstTodayBinary
08-05-2011,PerthAirport,15.2,29.9,0.0,6.8,8.4,E,39.0,SSE,NE,22.0,6.0,42.0,22.0,1019.2,1016.0,30.0,70.0,20.0,28.8,No,No,0.0
09-05-2011,PerthAirport,9.7,26.7,0.0,3.0,9.7,E,39.0,S,SW,13.0,22.0,71.0,48.0,1017.3,1022.3,0.0,10.0,17.3,25.3,No,No,0.0
10-05-2011,PerthAirport,15.2,25.6,0.0,5.6,9.3,E,39.0,E,E,22.0,15.0,59.0,31.0,1029.4,1026.6,10.0,0.0,18.0,25.0,No,No,0.0
11-05-2011,PerthAirport,14.0,23.7,0.0,5.2,9.6,E,39.0,E,E,28.0,19.0,60.0,28.0,1030.8,1026.6,10.0,0.0,16.8,23.2,No,No,0.0
12-05-2011,PerthAirport,9.1,23.6,0.0,3.8,10.2,ENE,39.0,ENE,ENE,28.0,17.0,54.0,27.0,1029.0,1024.8,10.0,0.0,14.5,23.3,No,No,0.0
13-05-2011,PerthAirport,11.4,23.3,0.0,6.0,9.6,ENE,50.0,ENE,ESE,33.0,28.0,53.0,28.0,1026.7,1022.6,10.0,20.0,15.0,22.8,No,No,0.0
14-05-2011,PerthAirport,12.7,22.9,0.0,4.2,2.8,E,46.0,E,ENE,2.0,26.0,53.0,33.0,1025.3,1020.6,40.0,70.0,14.8,21.7,No,No,0.0
15-05-2011,PerthAirport,14.8,22.3,0.0,4.2,1.4,ENE,44.0,ENE,ENE,26.0,11.0,55.0,46.0,1021.2,1016.8,70.0,70.0,17.6,21.2,No,No,0.0
16-05-2011,PerthAirport,15.7,24.8,0.6,4.6,5.2,NE,30.0,NE,WSW,17.0,11.0,52.0,45.0,1014.1,1010.8,30.0,60.0,19.3,23.7,No,No,0.0
17-05-2011,PerthAirport,12.4,23.1,0.4,1.6,2.6,SW,41.0,NNE,WSW,7.0,19.0,97.0,59.0,1014.1,1012.3,70.0,80.0,17.2,21.7,No,Yes,0.0
18-05-2011,PerthAirport,8.8,21.7,5.0,1.8,9.4,ENE,33.0,WSW,E,6.0,7.0,86.0,51.0,1020.0,1018.8,10.0,20.0,15.7,21.3,Yes,No,1.0
19-05-2011,PerthAirport,10.5,25.4,0.0,2.6,9.4,N,33.0,NE,N,11.0,20.0,68.0,34.0,1021.3,1017.4,10.0,40.0,16.6,24.4,No,Yes,0.0
20-05-2011,PerthAirport,15.6,18.2,16.8,4.8,1.8,SW,70.0,WNW,SSW,15.0,24.0,98.0,86.0,1008.3,1011.5,80.0,40.0,17.9,16.0,Yes,Yes,1.0
21-05-2011,PerthAirport,3.1,18.2,11.8,2.0,8.5,S,31.0,N,S,0.0,24.0,86.0,53.0,1025.3,1024.0,10.0,30.0,10.6,16.7,Yes,No,1.0
22-05-2011,PerthAirport,4.1,21.9,0.0,1.6,8.5,SSW,33.0,NE,S,9.0,17.0,76.0,44.0,1029.5,1027.1,60.0,70.0,11.9,19.7,No,No,0.0
23-05-2011,PerthAirport,4.4,22.0,0.0,2.6,8.3,E,28.0,N,S,0.0,9.0,73.0,47.0,1031.4,1027.7,0.0,50.0,14.5,20.5,No,No,0.0
24-05-2011,PerthAirport,6.8,19.9,0.0,2.6,0.5,E,37.0,E,E,24.0,13.0,74.0,45.0,1029.0,1025.3,60.0,70.0,15.2,19.4,No,No,0.0
25-05-2011,PerthAirport,12.2,20.8,0.0,2.2,3.8,E,37.0,ENE,ENE,22.0,24.0,65.0,42.0,1026.0,1021.7,50.0,60.0,15.4,20.0,No,No,0.0
26-05-2011,PerthAirport,11.5,21.1,0.0,2.2,5.2,E,41.0,ENE,E,24.0,20.0,53.0,41.0,1022.6,1019.3,60.0,50.0,16.5,20.3,No,No,0.0
27-05-2011,PerthAirport,12.0,23.1,0.0,3.8,9.1,ENE,41.0,ENE,NE,17.0,9.0,49.0,33.0,1019.7,1016.5,10.0,30.0,15.4,22.5,No,No,0.0
28-05-2011,PerthAirport,10.8,25.3,0.0,3.2,9.4,ENE,33.0,ENE,SSE,17.0,4.0,49.0,30.0,1018.1,1015.6,0.0,10.0,15.3,24.6,No,No,0.0
29-05-2011,PerthAirport,8.0,25.6,0.0,2.8,6.6,NNW,46.0,NNE,NW,13.0,26.0,37.0,49.0,1014.5,1011.5,70.0,80.0,18.6,22.9,No,Yes,0.0
30-05-2011,PerthAirport,15.3,21.9,18.8,4.6,6.7,NNE,43.0,N,WSW,17.0,19.0,91.0,62.0,1010.4,1010.3,40.0,50.0,17.3,21.5,Yes,Yes,1.0
31-05-2011,PerthAirport,12.6,21.2,5.2,1.6,3.2,N,35.0,NNE,WNW,17.0,17.0,87.0,61.0,1015.2,1012.9,70.0,70.0,15.2,20.4,Yes,Yes,1.0
01-06-2011,PerthAirport,14.4,21.0,9.6,1.0,,W,52.0,NNW,W,17.0,19.0,94.0,82.0,1012.4,1010.4,70.0,70.0,16.3,19.0,Yes,Yes,1.0
02-06-2011,PerthAirport,13.4,19.8,23.2,1.8,8.2,SSW,33.0,SSE,S,9.0,17.0,74.0,49.0,1017.8,1017.8,30.0,60.0,16.0,18.6,Yes,No,1.0
03-06-2011,PerthAirport,6.6,19.4,0.0,2.4,8.6,ESE,33.0,NNE,S,6.0,20.0,70.0,39.0,1022.6,1020.5,60.0,60.0,13.3,19.0,No,No,0.0
04-06-2011,PerthAirport,7.9,17.2,0.0,1.8,1.9,E,31.0,ENE,SE,20.0,13.0,74.0,53.0,1022.1,1018.2,70.0,70.0,11.4,16.8,No,No,0.0
05-06-2011,PerthAirport,7.0,18.8,0.0,1.6,9.9,E,39.0,E,SE,28.0,19.0,43.0,32.0,1020.0,1017.8,10.0,10.0,13.8,18.6,No,No,0.0
06-06-2011,PerthAirport,4.2,19.7,0.0,2.6,9.3,ESE,37.0,ESE,ESE,6.0,26.0,57.0,43.0,1022.0,1020.7,0.0,30.0,13.7,17.8,No,No,0.0
07-06-2011,PerthAirport,8.3,18.3,0.0,2.4,8.6,E,44.0,ENE,ESE,22.0,24.0,68.0,46.0,1027.1,1025.1,10.0,70.0,12.2,17.5,No,No,0.0
08-06-2011,PerthAirport,5.1,19.8,0.0,2.2,9.2,ENE,50.0,ENE,E,13.0,31.0,69.0,44.0,1028.1,1025.4,10.0,10.0,13.7,19.4,No,No,0.0
09-06-2011,PerthAirport,13.2,20.3,0.0,3.2,9.2,ENE,61.0,NE,ENE,28.0,28.0,61.0,31.0,1028.2,1024.4,30.0,0.0,14.9,20.1,No,No,0.0
10-06-2011,PerthAirport,10.7,20.6,0.0,3.4,7.2,NNE,52.0,NNE,NE,31.0,26.0,54.0,29.0,1025.7,1021.9,40.0,50.0,13.4,19.6,No,No,0.0
11-06-2011,PerthAirport,11.2,19.8,0.0,4.0,8.4,NE,50.0,NNE,NNE,28.0,31.0,45.0,27.0,1025.3,1022.6,30.0,30.0,14.2,19.7,No,No,0.0
12-06-2011,PerthAirport,10.3,21.0,0.0,3.4,9.2,NE,48.0,NE,NE,24.0,24.0,44.0,28.0,1027.4,1024.6,20.0,30.0,15.1,20.5,No,No,0.0
13-06-2011,PerthAirport,10.0,18.2,0.0,4.2,0.2,NNE,52.0,NNE,NNE,24.0,24.0,45.0,30.0,1024.3,1019.3,80.0,80.0,13.8,17.5,No,Yes,0.0
14-06-2011,PerthAirport,9.9,14.0,7.4,3.4,0.0,NNE,52.0,N,N,26.0,22.0,87.0,89.0,1017.1,1015.0,70.0,80.0,10.3,13.1,Yes,Yes,1.0
15-06-2011,PerthAirport,10.3,19.5,10.0,2.2,4.9,WSW,48.0,NNE,WNW,11.0,22.0,92.0,70.0,1017.8,1017.0,70.0,50.0,13.2,17.2,Yes,Yes,1.0
16-06-2011,PerthAirport,11.6,20.1,9.2,1.0,6.6,W,39.0,NNE,WSW,11.0,17.0,89.0,47.0,1024.3,1024.0,60.0,30.0,14.2,19.5,Yes,No,1.0
17-06-2011,PerthAirport,8.0,20.0,0.0,3.8,3.1,WNW,31.0,NNE,NNW,11.0,15.0,78.0,60.0,1027.1,1023.6,50.0,70.0,12.5,19.0,No,No,0.0
18-06-2011,PerthAirport,12.1,20.7,0.6,0.8,4.1,WSW,44.0,N,WSW,15.0,24.0,81.0,63.0,1020.8,1018.3,70.0,10.0,14.4,20.5,No,Yes,0.0
19-06-2011,PerthAirport,11.3,20.0,5.4,4.4,5.5,SW,41.0,W,WSW,9.0,13.0,78.0,75.0,1022.5,1021.1,60.0,50.0,16.1,17.8,Yes,Yes,1.0
20-06-2011,PerthAirport,11.9,20.7,1.4,1.8,4.8,SSW,39.0,SSW,SW,7.0,20.0,85.0,66.0,1023.3,1023.1,20.0,70.0,16.4,19.5,Yes,No,1.0
21-06-2011,PerthAirport,10.6,20.9,0.0,2.4,6.0,SE,26.0,N,S,6.0,6.0,86.0,50.0,1028.1,1026.0,70.0,50.0,15.3,19.8,No,No,0.0
22-06-2011,PerthAirport,7.9,20.9,0.0,1.6,9.2,NE,31.0,ENE,NNE,13.0,17.0,65.0,47.0,1024.6,1019.9,10.0,10.0,14.7,20.1,No,No,0.0
23-06-2011,PerthAirport,8.0,22.2,0.0,2.2,2.6,NW,37.0,NNE,NW,15.0,11.0,78.0,68.0,1017.9,1014.9,40.0,70.0,14.1,19.1,No,No,0.0
24-06-2011,PerthAirport,14.0,23.1,0.2,1.2,5.0,NNW,67.0,N,NNW,24.0,31.0,80.0,53.0,1011.5,1006.8,60.0,60.0,16.6,21.8,No,Yes,0.0
25-06-2011,PerthAirport,9.6,18.8,37.4,4.8,4.4,WSW,31.0,N,W,0.0,11.0,87.0,57.0,1016.2,1017.8,50.0,50.0,13.9,17.5,Yes,No,1.0
26-06-2011,PerthAirport,8.6,20.4,0.0,1.2,1.4,NE,24.0,NE,N,9.0,11.0,87.0,54.0,1024.9,1023.7,70.0,70.0,12.7,19.0,No,No,0.0
27-06-2011,PerthAirport,8.8,24.3,0.0,0.8,8.4,N,50.0,NNE,N,15.0,28.0,51.0,39.0,1019.5,1012.7,70.0,70.0,16.9,23.6,No,Yes,0.0
28-06-2011,PerthAirport,13.9,15.6,11.4,3.8,0.0,N,50.0,NNE,NNE,24.0,9.0,96.0,97.0,1006.5,1005.6,80.0,80.0,14.1,15.4,Yes,Yes,1.0
29-06-2011,PerthAirport,10.2,18.2,26.0,0.6,5.4,WNW,22.0,ENE,SSE,7.0,7.0,94.0,62.0,1013.7,1012.8,40.0,60.0,12.8,16.8,Yes,Yes,1.0
30-06-2011,PerthAirport,9.5,17.0,1.4,1.0,2.2,WSW,54.0,N,NNW,28.0,13.0,73.0,93.0,1010.1,1007.9,60.0,80.0,15.1,15.8,Yes,Yes,1.0
01-07-2011,PerthAirport,8.1,17.4,22.0,3.2,4.6,NW,50.0,N,W,9.0,26.0,94.0,49.0,1017.6,1015.8,60.0,60.0,10.9,16.7,Yes,Yes,1.0
02-07-2011,PerthAirport,9.1,16.9,14.4,2.0,6.1,SW,56.0,WNW,SW,7.0,31.0,84.0,56.0,1016.0,1014.5,50.0,60.0,13.1,15.3,Yes,Yes,1.0
03-07-2011,PerthAirport,5.7,14.9,3.8,1.6,7.3,S,30.0,NNE,SSW,9.0,22.0,88.0,52.0,1019.1,1019.5,10.0,30.0,9.5,14.5,Yes,No,1.0
04-07-2011,PerthAirport,0.2,15.9,0.0,1.6,7.6,SE,30.0,NNW,ESE,7.0,20.0,84.0,44.0,1029.0,1027.5,10.0,50.0,7.7,14.8,No,No,0.0
05-07-2011,PerthAirport,1.8,16.4,0.0,1.2,6.2,S,28.0,NW,SW,7.0,11.0,77.0,43.0,1032.6,1029.2,10.0,60.0,9.0,15.9,No,No,0.0
06-07-2011,PerthAirport,1.5,17.3,0.0,1.4,9.6,S,33.0,N,SE,0.0,17.0,80.0,42.0,1031.6,1029.0,10.0,20.0,8.4,17.0,No,No,0.0
07-07-2011,PerthAirport,2.7,16.0,0.0,1.2,5.4,E,35.0,NE,E,11.0,11.0,83.0,46.0,1032.4,1030.4,40.0,50.0,9.1,14.9,No,No,0.0
08-07-2011,PerthAirport,4.4,16.3,0.0,1.8,2.9,ESE,33.0,E,E,20.0,20.0,75.0,36.0,1034.0,1031.1,60.0,40.0,11.7,15.8,No,No,0.0
09-07-2011,PerthAirport,8.2,16.5,0.0,1.8,4.2,SE,41.0,E,ESE,22.0,30.0,75.0,38.0,1033.3,1028.5,70.0,60.0,10.7,15.8,No,No,0.0
10-07-2011,PerthAirport,2.8,14.1,0.0,2.0,0.2,E,52.0,ENE,ESE,26.0,13.0,58.0,66.0,1027.6,1024.0,70.0,80.0,10.9,12.1,No,Yes,0.0
11-07-2011,PerthAirport,10.1,12.8,7.8,3.8,0.0,ENE,44.0,ENE,ENE,26.0,24.0,90.0,89.0,1022.3,1019.1,80.0,80.0,10.6,12.1,Yes,Yes,1.0
12-07-2011,PerthAirport,10.6,17.1,3.6,0.0,9.3,ENE,41.0,ENE,E,20.0,19.0,73.0,58.0,1019.5,1016.3,50.0,30.0,12.4,16.7,Yes,No,1.0
13-07-2011,PerthAirport,9.7,20.0,0.0,2.2,7.9,ENE,35.0,NE,N,15.0,11.0,73.0,54.0,1019.1,1017.6,10.0,60.0,13.1,18.7,No,No,0.0
14-07-2011,PerthAirport,8.2,22.1,0.0,1.4,9.2,N,33.0,ENE,N,17.0,19.0,74.0,45.0,1019.9,1015.8,0.0,0.0,13.1,21.9,No,Yes,0.0
15-07-2011,PerthAirport,11.3,18.7,4.0,3.0,0.2,SW,37.0,N,WSW,20.0,15.0,89.0,87.0,1011.5,1010.5,70.0,80.0,15.2,17.3,Yes,Yes,1.0
16-07-2011,PerthAirport,9.5,18.9,11.2,0.2,8.0,W,28.0,SSW,S,6.0,11.0,91.0,45.0,1019.3,1018.6,50.0,20.0,12.8,17.7,Yes,No,1.0
17-07-2011,PerthAirport,8.0,18.8,0.0,1.2,6.5,E,37.0,ENE,ENE,22.0,19.0,68.0,42.0,1022.9,1020.7,60.0,30.0,10.4,18.4,No,No,0.0
18-07-2011,PerthAirport,9.1,19.2,0.0,3.4,7.0,E,39.0,ENE,E,17.0,13.0,54.0,52.0,1021.8,1018.2,10.0,40.0,11.7,17.8,No,No,0.0
19-07-2011,PerthAirport,10.5,20.2,0.0,1.4,7.8,NE,35.0,NNE,NNE,11.0,13.0,84.0,54.0,1018.6,1015.9,70.0,30.0,12.1,18.8,No,No,0.0
20-07-2011,PerthAirport,10.7,18.6,1.0,2.0,3.5,NW,33.0,NNE,WNW,13.0,19.0,82.0,67.0,1016.6,1015.1,50.0,70.0,14.7,17.1,No,Yes,0.0
21-07-2011,PerthAirport,8.7,18.9,4.8,0.8,5.8,W,41.0,NE,NNE,13.0,17.0,85.0,81.0,1016.5,1014.0,30.0,70.0,12.5,16.2,Yes,Yes,1.0
22-07-2011,PerthAirport,7.6,18.7,5.8,1.8,4.8,NNW,28.0,NNE,N,13.0,13.0,87.0,81.0,1017.4,1016.2,40.0,50.0,12.8,16.5,Yes,Yes,1.0
23-07-2011,PerthAirport,8.2,19.8,9.4,2.4,3.6,NE,28.0,NE,NW,11.0,17.0,92.0,56.0,1021.2,1019.1,70.0,60.0,11.5,19.5,Yes,No,1.0
24-07-2011,PerthAirport,11.4,21.7,0.0,1.4,3.9,NNE,31.0,NE,NNE,15.0,13.0,67.0,46.0,1018.2,1015.6,70.0,70.0,15.6,21.3,No,No,0.0
25-07-2011,PerthAirport,13.2,18.6,0.4,0.8,0.0,NNW,39.0,NE,NNE,11.0,13.0,69.0,91.0,1014.5,1014.1,80.0,70.0,16.4,16.2,No,Yes,0.0
26-07-2011,PerthAirport,11.3,20.3,1.4,0.2,3.6,SSW,26.0,NE,WSW,9.0,11.0,91.0,52.0,1016.4,1015.0,70.0,40.0,14.7,19.4,Yes,No,1.0
27-07-2011,PerthAirport,8.0,21.8,0.0,2.0,6.3,NW,61.0,N,N,13.0,28.0,77.0,57.0,1013.1,1007.2,10.0,70.0,14.2,20.3,No,Yes,0.0
28-07-2011,PerthAirport,14.2,20.1,22.0,4.4,3.8,WNW,72.0,WNW,W,28.0,28.0,76.0,84.0,1003.2,1004.5,60.0,70.0,17.4,16.8,Yes,Yes,1.0
29-07-2011,PerthAirport,13.8,20.4,11.8,4.2,6.2,WSW,65.0,W,NW,13.0,35.0,72.0,45.0,1011.2,1010.2,70.0,70.0,15.1,19.2,Yes,Yes,1.0
30-07-2011,PerthAirport,12.9,20.9,15.6,1.0,7.2,NW,61.0,NE,NW,11.0,39.0,93.0,73.0,1011.2,1009.0,30.0,70.0,14.4,18.2,Yes,Yes,1.0
31-07-2011,PerthAirport,13.7,20.7,25.6,4.0,6.6,WNW,67.0,W,WSW,28.0,35.0,73.0,62.0,1007.4,1009.4,70.0,70.0,17.8,17.4,Yes,Yes,1.0
01-08-2011,PerthAirport,11.2,19.8,8.8,2.8,3.2,WNW,57.0,N,WNW,17.0,24.0,96.0,84.0,1011.7,1010.5,60.0,80.0,14.6,16.9,Yes,Yes,1.0
02-08-2011,PerthAirport,13.6,20.2,15.4,1.6,4.7,WSW,65.0,NW,WNW,11.0,31.0,91.0,80.0,1013.6,1011.4,70.0,60.0,16.8,18.6,Yes,Yes,1.0
03-08-2011,PerthAirport,12.0,17.3,9.2,4.4,6.0,WSW,52.0,WSW,SW,19.0,20.0,70.0,87.0,1019.5,1019.4,30.0,70.0,13.7,14.0,Yes,Yes,1.0
04-08-2011,PerthAirport,3.0,16.9,6.0,1.8,9.6,SE,30.0,NE,S,2.0,13.0,86.0,44.0,1026.6,1025.0,10.0,20.0,9.8,16.0,Yes,No,1.0
05-08-2011,PerthAirport,4.6,16.5,0.0,1.4,9.8,E,41.0,ENE,NE,24.0,15.0,71.0,41.0,1027.1,1022.9,0.0,10.0,9.2,16.0,No,No,0.0
06-08-2011,PerthAirport,5.9,20.5,0.0,3.0,9.7,NNE,48.0,NE,NNE,28.0,24.0,42.0,32.0,1017.9,1014.3,10.0,20.0,13.1,20.1,No,Yes,0.0
07-08-2011,PerthAirport,11.0,20.8,1.4,3.8,6.6,N,35.0,N,W,7.0,15.0,90.0,51.0,1016.5,1015.1,70.0,30.0,14.2,20.0,Yes,No,1.0
08-08-2011,PerthAirport,13.2,19.4,0.6,1.4,5.2,WSW,54.0,N,W,15.0,28.0,89.0,54.0,1016.5,1015.6,70.0,60.0,15.3,18.9,No,Yes,0.0
09-08-2011,PerthAirport,8.4,18.7,2.2,2.4,8.0,SSW,35.0,NE,SW,4.0,20.0,69.0,48.0,1021.3,1020.3,10.0,70.0,15.0,17.5,Yes,No,1.0
10-08-2011,PerthAirport,4.1,19.5,0.0,2.4,9.6,E,35.0,ENE,W,7.0,7.0,61.0,35.0,1023.9,1021.3,0.0,30.0,13.3,18.6,No,No,0.0
11-08-2011,PerthAirport,5.7,20.2,0.0,2.6,8.9,ENE,39.0,NE,ENE,2.0,19.0,65.0,40.0,1023.3,1018.6,70.0,70.0,11.2,17.9,No,No,0.0
12-08-2011,PerthAirport,7.3,22.0,0.0,2.6,9.7,ENE,41.0,ENE,NNE,22.0,19.0,55.0,47.0,1015.0,1010.9,0.0,40.0,13.4,21.7,No,No,0.0
13-08-2011,PerthAirport,10.3,24.7,0.0,2.0,6.9,NNW,57.0,NNE,N,22.0,31.0,70.0,34.0,1009.6,1003.7,10.0,70.0,17.0,23.0,No,Yes,0.0
14-08-2011,PerthAirport,13.3,18.4,17.0,3.4,4.5,NW,52.0,W,W,17.0,20.0,87.0,49.0,1012.4,1013.4,70.0,60.0,14.4,17.9,Yes,Yes,1.0
15-08-2011,PerthAirport,10.7,20.3,6.0,4.6,7.3,WNW,74.0,N,NW,24.0,50.0,87.0,48.0,1011.9,1007.0,50.0,60.0,15.0,19.2,Yes,Yes,1.0
16-08-2011,PerthAirport,9.9,17.4,12.8,4.6,8.3,SW,54.0,WSW,WSW,28.0,20.0,60.0,79.0,1019.2,1020.8,50.0,50.0,14.4,14.6,Yes,No,1.0
17-08-2011,PerthAirport,7.5,18.3,0.6,1.8,7.3,NW,28.0,NNE,W,11.0,13.0,74.0,54.0,1026.1,1024.0,30.0,60.0,12.7,17.1,No,No,0.0
18-08-2011,PerthAirport,8.1,19.7,0.0,2.4,7.5,N,37.0,ENE,NNE,17.0,13.0,73.0,46.0,1024.6,1021.2,70.0,30.0,13.3,17.1,No,No,0.0
19-08-2011,PerthAirport,9.5,23.4,0.0,2.4,10.5,NNE,35.0,NE,NNE,15.0,19.0,48.0,31.0,1019.2,1015.8,0.0,10.0,15.7,23.2,No,No,0.0
20-08-2011,PerthAirport,9.0,24.1,0.0,2.8,10.4,NW,44.0,N,NW,17.0,28.0,74.0,46.0,1016.9,1015.7,10.0,20.0,17.6,23.4,No,No,0.0
21-08-2011,PerthAirport,14.4,27.0,0.0,3.6,6.2,WNW,74.0,NNE,NNW,24.0,39.0,47.0,55.0,1013.9,1012.2,30.0,70.0,20.8,24.0,No,Yes,0.0
22-08-2011,PerthAirport,13.9,18.3,37.2,6.0,6.8,NW,57.0,WSW,WSW,13.0,28.0,91.0,45.0,1018.3,1021.3,80.0,30.0,14.9,17.0,Yes,No,1.0
23-08-2011,PerthAirport,7.3,20.9,0.4,2.4,10.2,NW,41.0,NNE,NW,11.0,28.0,62.0,42.0,1024.2,1020.5,10.0,20.0,14.8,20.1,No,Yes,0.0
24-08-2011,PerthAirport,12.0,18.1,8.0,3.4,10.1,SW,52.0,SE,SW,13.0,20.0,59.0,42.0,1025.3,1025.1,30.0,50.0,15.2,16.8,Yes,No,1.0
25-08-2011,PerthAirport,4.4,18.6,0.0,3.2,10.4,WSW,33.0,NE,NNW,13.0,9.0,62.0,36.0,1029.6,1026.1,20.0,20.0,12.6,18.1,No,No,0.0
26-08-2011,PerthAirport,4.4,18.4,0.0,2.8,10.5,W,35.0,ENE,SW,9.0,22.0,60.0,43.0,1027.5,1024.1,30.0,30.0,13.2,17.9,No,No,0.0
27-08-2011,PerthAirport,4.4,20.1,0.0,3.0,10.5,SW,31.0,NE,WSW,11.0,17.0,63.0,45.0,1024.1,1019.7,20.0,30.0,13.6,19.2,No,No,0.0
28-08-2011,PerthAirport,4.9,21.0,0.0,3.8,9.6,ENE,28.0,NE,W,13.0,17.0,70.0,51.0,1022.1,1019.4,20.0,40.0,14.7,20.3,No,No,0.0
29-08-2011,PerthAirport,6.4,22.8,0.0,2.2,9.5,ENE,50.0,E,ENE,33.0,19.0,65.0,40.0,1019.6,1016.1,10.0,70.0,15.1,22.5,No,No,0.0
30-08-2011,PerthAirport,12.2,19.8,0.2,2.6,3.7,W,26.0,NNE,WSW,13.0,15.0,84.0,66.0,1017.8,1015.9,70.0,60.0,14.8,19.1,No,Yes,0.0
31-08-2011,PerthAirport,10.8,21.7,2.0,1.2,9.6,W,31.0,N,WSW,11.0,17.0,86.0,52.0,1017.5,1014.9,10.0,20.0,16.4,21.4,Yes,No,1.0
01-09-2011,PerthAirport,8.7,23.1,0.0,2.2,8.7,NW,48.0,NNE,NW,9.0,31.0,77.0,50.0,1013.0,1008.5,10.0,50.0,15.4,21.9,No,Yes,0.0
02-09-2011,PerthAirport,13.2,16.7,16.6,8.6,1.6,SW,54.0,S,SW,7.0,28.0,91.0,79.0,1007.3,1008.8,70.0,70.0,13.9,12.8,Yes,Yes,1.0
03-09-2011,PerthAirport,7.5,18.3,6.6,2.4,6.3,WNW,44.0,NNE,NW,13.0,20.0,81.0,61.0,1019.5,1019.8,30.0,70.0,12.7,16.4,Yes,Yes,1.0
04-09-2011,PerthAirport,11.0,19.0,1.6,1.2,4.5,WSW,30.0,N,WSW,6.0,17.0,93.0,56.0,1024.6,1022.6,70.0,70.0,13.6,17.7,Yes,No,1.0
05-09-2011,PerthAirport,7.3,19.8,0.0,1.6,9.2,SW,43.0,NNE,SW,6.0,26.0,78.0,49.0,1027.7,1026.6,40.0,50.0,14.4,19.2,No,No,0.0
06-09-2011,PerthAirport,6.3,20.6,0.0,3.2,10.4,SW,41.0,SSE,S,17.0,13.0,61.0,37.0,1034.3,1030.9,10.0,10.0,13.9,20.5,No,No,0.0
07-09-2011,PerthAirport,7.2,20.3,0.0,3.6,10.3,ESE,37.0,SSE,E,17.0,22.0,60.0,36.0,1035.7,1031.8,10.0,10.0,13.6,19.6,No,No,0.0
08-09-2011,PerthAirport,7.1,20.0,0.0,4.6,10.6,E,50.0,E,ESE,31.0,24.0,49.0,41.0,1037.1,1033.8,10.0,10.0,14.3,19.7,No,No,0.0
09-09-2011,PerthAirport,8.2,20.8,0.0,3.8,10.6,E,41.0,E,E,24.0,19.0,59.0,34.0,1038.7,1034.2,10.0,0.0,14.3,20.2,No,No,0.0
10-09-2011,PerthAirport,9.0,22.4,0.0,4.4,10.5,E,43.0,ENE,N,20.0,9.0,54.0,34.0,1036.7,1031.9,0.0,0.0,14.3,22.1,No,No,0.0
11-09-2011,PerthAirport,6.9,24.2,0.0,4.0,11.0,NNE,35.0,NE,NE,15.0,15.0,45.0,24.0,1031.1,1026.2,0.0,0.0,16.8,23.4,No,No,0.0
12-09-2011,PerthAirport,7.7,26.2,0.0,3.8,11.1,NW,52.0,N,W,22.0,22.0,37.0,45.0,1022.9,1020.6,0.0,10.0,18.9,22.4,No,No,0.0
13-09-2011,PerthAirport,9.0,21.8,0.0,4.8,8.2,W,33.0,NE,WSW,6.0,17.0,72.0,48.0,1023.4,1021.0,20.0,60.0,17.8,20.8,No,No,0.0
14-09-2011,PerthAirport,11.2,22.9,0.0,2.8,6.8,NNE,24.0,NE,W,11.0,11.0,62.0,35.0,1022.5,1018.5,70.0,10.0,16.2,22.6,No,No,0.0
15-09-2011,PerthAirport,13.0,21.3,0.2,3.2,0.5,WSW,33.0,N,WSW,13.0,22.0,86.0,94.0,1019.1,1017.6,80.0,80.0,16.9,16.7,No,Yes,0.0
16-09-2011,PerthAirport,13.9,20.8,19.2,2.0,5.6,NW,54.0,N,WNW,11.0,35.0,86.0,58.0,1015.5,1013.3,70.0,50.0,18.0,20.4,Yes,Yes,1.0
17-09-2011,PerthAirport,9.0,21.1,3.0,2.8,8.5,WNW,52.0,N,NW,13.0,35.0,76.0,47.0,1014.9,1010.8,60.0,40.0,15.6,20.2,Yes,Yes,1.0
18-09-2011,PerthAirport,11.5,17.8,13.0,4.0,6.0,SW,76.0,WSW,WSW,11.0,44.0,87.0,42.0,1005.4,1009.8,80.0,60.0,12.6,16.0,Yes,Yes,1.0
19-09-2011,PerthAirport,11.6,19.1,4.2,4.0,4.3,WSW,54.0,SW,WSW,26.0,19.0,62.0,72.0,1020.5,1021.4,70.0,50.0,16.4,17.0,Yes,No,1.0
20-09-2011,PerthAirport,10.5,21.2,0.4,2.8,3.4,NW,37.0,NNE,WNW,11.0,20.0,74.0,49.0,1022.0,1018.6,70.0,40.0,16.5,20.8,No,Yes,0.0
21-09-2011,PerthAirport,12.0,19.0,3.6,3.0,3.6,W,57.0,NNW,W,22.0,22.0,93.0,79.0,1013.1,1013.6,60.0,40.0,15.4,15.6,Yes,Yes,1.0
22-09-2011,PerthAirport,7.7,16.9,12.6,2.2,2.1,S,24.0,ENE,E,11.0,7.0,60.0,49.0,1022.8,1021.8,70.0,70.0,13.2,15.6,Yes,No,1.0
23-09-2011,PerthAirport,5.2,20.6,0.0,2.2,10.8,W,33.0,NE,SW,9.0,19.0,57.0,40.0,1025.8,1022.4,10.0,20.0,14.5,19.3,No,No,0.0
